2025-12-24 00:01:30,008 INFO  Logger.cs: 70 - 
2025-12-24 00:01:54,394 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-24 00:01:54,395 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-12-24 00:01:54,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau 2 Full-1
2025-12-24 00:01:54,396 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Khau 2 Full-1
2025-12-24 00:01:54,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau 2 Full-1
2025-12-24 00:01:54,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau3Full-1
2025-12-24 00:01:54,397 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau3Full-1
2025-12-24 00:01:54,397 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau3Full-1
2025-12-24 00:01:54,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau4Full-1
2025-12-24 00:01:54,397 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1
2025-12-24 00:01:54,397 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau4Full-1
2025-12-24 00:01:54,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau4Full-1-1
2025-12-24 00:01:54,398 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1-1
2025-12-24 00:01:54,398 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau4Full-1-1
2025-12-24 00:01:54,398 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DeFull-1
2025-12-24 00:01:54,399 INFO  ExportHelperExtension.cs: 1136 - Found 24 in DeFull-1
2025-12-24 00:01:54,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DeFull-1
2025-12-24 00:01:54,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau1Full-1
2025-12-24 00:01:54,400 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau1Full-1
2025-12-24 00:01:54,400 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau1Full-1
2025-12-24 00:01:54,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-1
2025-12-24 00:01:54,401 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1-1
2025-12-24 00:01:54,401 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-1
2025-12-24 00:01:54,401 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau6Full-1
2025-12-24 00:01:54,402 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Khau6Full-1
2025-12-24 00:01:54,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau6Full-1
2025-12-24 00:01:54,803 INFO  SwAddin.cs: 339 - Loading config tree
2025-12-24 00:01:54,806 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-12-24 00:01:54,810 INFO  SwAddin.cs: 344 - Showing property manager
2025-12-24 00:02:02,824 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:02:22,218 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:03:02,048 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-12-24 00:03:02,152 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:13:07,470 INFO  SwAddin.cs: 294 - Assembly export called for file robot
2025-12-24 00:13:07,471 INFO  SwAddin.cs: 299 - Save is required
2025-12-24 00:13:07,471 INFO  SwAddin.cs: 313 - Saving assembly
2025-12-24 00:13:08,103 INFO  SwAddin.cs: 316 - Opening property manager
2025-12-24 00:13:08,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot
2025-12-24 00:13:08,105 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robot
2025-12-24 00:13:08,105 INFO  ExportHelperExtension.cs: 1145 - Found 11 features of type [CoordSys] in robot
2025-12-24 00:13:08,105 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-24 00:13:08,106 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-12-24 00:13:08,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau 2 Full-1
2025-12-24 00:13:08,107 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Khau 2 Full-1
2025-12-24 00:13:08,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau 2 Full-1
2025-12-24 00:13:08,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau3Full-1
2025-12-24 00:13:08,108 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau3Full-1
2025-12-24 00:13:08,108 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau3Full-1
2025-12-24 00:13:08,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau4Full-1
2025-12-24 00:13:08,109 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1
2025-12-24 00:13:08,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau4Full-1
2025-12-24 00:13:08,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau4Full-1-1
2025-12-24 00:13:08,110 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1-1
2025-12-24 00:13:08,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau4Full-1-1
2025-12-24 00:13:08,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DeFull-1
2025-12-24 00:13:08,111 INFO  ExportHelperExtension.cs: 1136 - Found 24 in DeFull-1
2025-12-24 00:13:08,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DeFull-1
2025-12-24 00:13:08,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau1Full-1
2025-12-24 00:13:08,111 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau1Full-1
2025-12-24 00:13:08,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau1Full-1
2025-12-24 00:13:08,113 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-1
2025-12-24 00:13:08,113 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1-1
2025-12-24 00:13:08,113 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-1
2025-12-24 00:13:08,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau6Full-1
2025-12-24 00:13:08,114 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Khau6Full-1
2025-12-24 00:13:08,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau6Full-1
2025-12-24 00:13:08,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot
2025-12-24 00:13:08,115 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robot
2025-12-24 00:13:08,116 INFO  ExportHelperExtension.cs: 1145 - Found 11 features of type [RefAxis] in robot
2025-12-24 00:13:08,116 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-24 00:13:08,116 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-12-24 00:13:08,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau 2 Full-1
2025-12-24 00:13:08,117 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Khau 2 Full-1
2025-12-24 00:13:08,117 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau 2 Full-1
2025-12-24 00:13:08,118 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau3Full-1
2025-12-24 00:13:08,118 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau3Full-1
2025-12-24 00:13:08,118 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau3Full-1
2025-12-24 00:13:08,119 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau4Full-1
2025-12-24 00:13:08,119 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1
2025-12-24 00:13:08,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau4Full-1
2025-12-24 00:13:08,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau4Full-1-1
2025-12-24 00:13:08,121 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1-1
2025-12-24 00:13:08,121 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau4Full-1-1
2025-12-24 00:13:08,121 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DeFull-1
2025-12-24 00:13:08,122 INFO  ExportHelperExtension.cs: 1136 - Found 24 in DeFull-1
2025-12-24 00:13:08,122 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DeFull-1
2025-12-24 00:13:08,122 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau1Full-1
2025-12-24 00:13:08,123 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau1Full-1
2025-12-24 00:13:08,123 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau1Full-1
2025-12-24 00:13:08,123 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-1
2025-12-24 00:13:08,123 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1-1
2025-12-24 00:13:08,124 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-1
2025-12-24 00:13:08,124 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau6Full-1
2025-12-24 00:13:08,124 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Khau6Full-1
2025-12-24 00:13:08,125 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau6Full-1
2025-12-24 00:13:08,517 INFO  SwAddin.cs: 339 - Loading config tree
2025-12-24 00:13:08,519 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-12-24 00:13:08,522 INFO  SwAddin.cs: 344 - Showing property manager
2025-12-24 00:13:28,263 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:13:40,525 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:13:47,312 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:13:49,954 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:13:59,273 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:10,066 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:23,990 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:26,396 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:28,809 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:40,901 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:52,751 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:54,116 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:14:55,489 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:00,787 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:15,897 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:18,364 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:19,916 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:33,549 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:52,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:54,394 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:15:55,849 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:16:10,025 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:16:25,010 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:16:26,802 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:16:28,534 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:16:48,654 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:18:06,852 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:19:00,997 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:20:08,577 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-24 00:20:30,916 INFO  SwAddin.cs: 294 - Assembly export called for file robot
2025-12-24 00:20:57,017 INFO  SwAddin.cs: 313 - Saving assembly
2025-12-24 00:20:57,596 INFO  SwAddin.cs: 316 - Opening property manager
2025-12-24 00:20:57,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot
2025-12-24 00:20:57,597 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robot
2025-12-24 00:20:57,598 INFO  ExportHelperExtension.cs: 1145 - Found 11 features of type [CoordSys] in robot
2025-12-24 00:20:57,598 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-24 00:20:57,598 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-12-24 00:20:57,598 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau 2 Full-1
2025-12-24 00:20:57,599 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Khau 2 Full-1
2025-12-24 00:20:57,599 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau 2 Full-1
2025-12-24 00:20:57,599 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau3Full-1
2025-12-24 00:20:57,600 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau3Full-1
2025-12-24 00:20:57,600 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau3Full-1
2025-12-24 00:20:57,600 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau4Full-1
2025-12-24 00:20:57,600 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1
2025-12-24 00:20:57,601 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau4Full-1
2025-12-24 00:20:57,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau4Full-1-1
2025-12-24 00:20:57,601 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1-1
2025-12-24 00:20:57,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau4Full-1-1
2025-12-24 00:20:57,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DeFull-1
2025-12-24 00:20:57,602 INFO  ExportHelperExtension.cs: 1136 - Found 24 in DeFull-1
2025-12-24 00:20:57,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DeFull-1
2025-12-24 00:20:57,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau1Full-1
2025-12-24 00:20:57,603 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau1Full-1
2025-12-24 00:20:57,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau1Full-1
2025-12-24 00:20:57,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1-1
2025-12-24 00:20:57,604 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1-1
2025-12-24 00:20:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1-1
2025-12-24 00:20:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Khau6Full-1
2025-12-24 00:20:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Khau6Full-1
2025-12-24 00:20:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Khau6Full-1
2025-12-24 00:20:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot
2025-12-24 00:20:57,606 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robot
2025-12-24 00:20:57,606 INFO  ExportHelperExtension.cs: 1145 - Found 11 features of type [RefAxis] in robot
2025-12-24 00:20:57,606 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-12-24 00:20:57,607 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-12-24 00:20:57,607 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau 2 Full-1
2025-12-24 00:20:57,607 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Khau 2 Full-1
2025-12-24 00:20:57,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau 2 Full-1
2025-12-24 00:20:57,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau3Full-1
2025-12-24 00:20:57,608 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau3Full-1
2025-12-24 00:20:57,608 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau3Full-1
2025-12-24 00:20:57,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau4Full-1
2025-12-24 00:20:57,609 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1
2025-12-24 00:20:57,609 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau4Full-1
2025-12-24 00:20:57,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau4Full-1-1
2025-12-24 00:20:57,610 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau4Full-1-1
2025-12-24 00:20:57,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau4Full-1-1
2025-12-24 00:20:57,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DeFull-1
2025-12-24 00:20:57,611 INFO  ExportHelperExtension.cs: 1136 - Found 24 in DeFull-1
2025-12-24 00:20:57,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DeFull-1
2025-12-24 00:20:57,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau1Full-1
2025-12-24 00:20:57,612 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Khau1Full-1
2025-12-24 00:20:57,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau1Full-1
2025-12-24 00:20:57,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1-1
2025-12-24 00:20:57,613 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1-1
2025-12-24 00:20:57,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1-1
2025-12-24 00:20:57,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Khau6Full-1
2025-12-24 00:20:57,614 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Khau6Full-1
2025-12-24 00:20:57,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Khau6Full-1
2025-12-24 00:20:57,648 INFO  SwAddin.cs: 339 - Loading config tree
2025-12-24 00:20:57,648 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
